time (s)	det(V)
89764.334289	-1.151806	
89764.336291	-1.189077	
89764.338291	-1.224740	
89764.342287	-1.256759	
89764.346287	-1.320001	
89764.348289	-1.379891	
89764.350289	-1.405691	
89764.352290	-1.429909	
89764.354289	-1.454888	
89764.356290	-1.474627	
89764.358289	-1.491971	
89764.362287	-1.508265	
89764.366287	-1.531349	
89764.368289	-1.541790	
89764.370290	-1.543007	
89764.372289	-1.540566	
89764.374290	-1.535056	
89764.376289	-1.529096	
89764.378289	-1.517064	
89764.382287	-1.503747	
89764.384290	-1.469390	
89764.386290	-1.448690	
89764.390289	-1.423635	
89764.392288	-1.366323	
89764.394289	-1.334192	
89764.396289	-1.300426	
89764.398289	-1.265297	
89764.402287	-1.232905	
89764.404289	-1.155558	
89764.406289	-1.111170	
89764.410288	-1.066951	
89764.412289	-0.972379	
89764.416287	-0.872272	
89764.418289	-0.823338	
89764.422287	-0.771906	
89764.424289	-0.665099	
89764.426290	-0.611803	
89764.430294	-0.557062	
89764.432293	-0.444839	
89764.434293	-0.393400	
89764.436293	-0.336754	
89764.438292	-0.280883	
89764.442291	-0.219983	
89764.444294	-0.106373	
89764.446293	-0.047554	
89764.450293	0.016263	
89764.452293	0.134742	
89764.454293	0.190936	
89764.456293	0.253030	
89764.458293	0.313684	
89764.460293	0.368278	
89764.462293	0.419745	
89764.464293	0.481415	
89764.466291	0.539283	
89764.470299	0.595230	
89764.472299	0.708041	
89764.474299	0.767146	
89764.476298	0.822139	
89764.478299	0.876146	
89764.480299	0.929362	
89764.482299	0.984215	
89764.484301	1.035306	
89764.488299	1.080606	
89764.490299	1.175507	
89764.492298	1.216087	
89764.494299	1.252008	
89764.496299	1.292482	
89764.498299	1.329246	
89764.500299	1.363740	
89764.502299	1.391580	
89764.504299	1.418198	
89764.508305	1.442482	
89764.512306	1.483602	
89764.514307	1.513462	
89764.516307	1.525060	
89764.518307	1.529962	
89764.520307	1.531073	
89764.522307	1.529361	
89764.524307	1.524987	
89764.526311	1.516791	
89764.530308	1.504967	
89764.532309	1.476061	
89764.534309	1.457388	
89764.536309	1.435797	
89764.538309	1.413688	
89764.540309	1.390371	
89764.542309	1.363615	
89764.546307	1.335319	
89764.550307	1.272930	
89764.552309	1.211294	
89764.554309	1.180208	
89764.556309	1.144330	
89764.558309	1.107786	
89764.560309	1.071260	
89764.562310	1.035538	
89764.564309	0.998576	
89764.568309	0.960047	
89764.570309	0.885870	
89764.572309	0.850347	
89764.574311	0.815902	
89764.576313	0.780033	
89764.578312	0.747185	
89764.580313	0.713359	
89764.582314	0.679959	
89764.584313	0.646438	
89764.588315	0.614234	
89764.592315	0.553439	
89764.594315	0.496989	
89764.596316	0.470233	
89764.598314	0.444927	
89764.600315	0.418129	
89764.602314	0.397763	
89764.606313	0.377226	
89764.608315	0.332097	
89764.612316	0.311310	
89764.614315	0.274569	
89764.616315	0.256021	
89764.618315	0.239671	
89764.620315	0.222796	
89764.622315	0.207570	
89764.624316	0.192325	
89764.628323	0.175930	
89764.632322	0.152376	
89764.634323	0.129178	
89764.636323	0.118470	
89764.638323	0.107864	
89764.640323	0.098882	
89764.642323	0.089813	
89764.644323	0.080247	
89764.648326	0.073540	
89764.652327	0.056736	
89764.654327	0.047400	
89764.656327	0.040637	
89764.658327	0.035320	
89764.660327	0.030413	
89764.662327	0.025439	
89764.664327	0.021397	
89764.668326	0.017364	
89764.670328	0.008476	
89764.672327	0.005116	
89764.674330	0.002933	
89764.676329	0.000109	
89764.678329	-0.001875	
89764.680329	-0.003957	
89764.682329	-0.006764	
89764.684329	-0.007917	
89764.688327	-0.011608	
89764.692329	-0.016527	
89764.694329	-0.016852	
89764.696329	-0.018036	
89764.698329	-0.020268	
89764.700329	-0.020576	
89764.702329	-0.021224	
89764.706327	-0.023710	
89764.710327	-0.027421	
89764.712329	-0.027026	
89764.714329	-0.026113	
89764.716330	-0.025155	
89764.720327	-0.028214	
89764.722328	-0.026910	
89764.724328	-0.031853	
89764.728328	-0.031586	
89764.732329	-0.029429	
89764.734329	-0.029058	
89764.736332	-0.029556	
89764.738329	-0.029760	
89764.740329	-0.030291	
89764.742329	-0.029341	
89764.744329	-0.030855	
89764.748327	-0.031295	
89764.752328	-0.031309	
89764.754329	-0.030713	
89764.756330	-0.030134	
89764.758329	-0.030381	
89764.760329	-0.030936	
89764.762329	-0.030782	
89764.764329	-0.030631	
89764.768334	-0.031133	
89764.772335	-0.032493	
89764.774335	-0.031402	
89764.776335	-0.029945	
89764.778334	-0.030540	
89764.780335	-0.029135	
89764.782335	-0.028406	
89764.784334	-0.028625	
89764.788334	-0.029748	
89764.792334	-0.029744	
89764.794336	-0.028314	
89764.796334	-0.028509	
89764.798335	-0.028523	
89764.800335	-0.027029	
89764.802335	-0.026000	
89764.804335	-0.028430	
89764.808335	-0.028899	
89764.812335	-0.029570	
89764.814335	-0.026872	
89764.816336	-0.025316	
89764.818334	-0.026517	
89764.820335	-0.026222	
89764.822336	-0.025678	
89764.826333	-0.026340	
89764.830333	-0.026296	
89764.832339	-0.025726	
89764.834339	-0.023614	
89764.836339	-0.023012	
89764.838339	-0.024480	
89764.840338	-0.023907	
89764.842340	-0.023405	
89764.844339	-0.023365	
89764.848338	-0.025610	
89764.852338	-0.021885	
89764.854338	-0.021865	
89764.856339	-0.021291	
89764.858339	-0.021704	
89764.860339	-0.021717	
89764.862339	-0.022012	
89764.864339	-0.022120	
89764.868339	-0.021287	
89764.872339	-0.020810	
89764.874339	-0.019966	
89764.876339	-0.021313	
89764.878339	-0.018931	
89764.880339	-0.018196	
89764.882339	-0.018836	
89764.884338	-0.019316	
89764.888337	-0.019123	
89764.892338	-0.018158	
89764.894339	-0.016462	
89764.896339	-0.018277	
89764.898339	-0.016968	
89764.900339	-0.016502	
89764.902339	-0.015893	
89764.904339	-0.017295	
89764.906341	-0.017644	
89764.910347	-0.018547	
89764.912347	-0.018246	
89764.914347	-0.016175	
89764.916347	-0.015632	
89764.918348	-0.013629	
89764.920345	-0.015495	
89764.922347	-0.014658	
89764.924347	-0.015380	
89764.926348	-0.016051	
89764.930346	-0.015765	
89764.932349	-0.015305	
89764.934347	-0.014098	
89764.936347	-0.014267	
89764.938347	-0.014479	
89764.940347	-0.013258	
89764.942347	-0.014454	
89764.946345	-0.013614	
89764.948348	-0.015445	
89764.950346	-0.012977	
89764.954347	-0.012631	
89764.956347	-0.011378	
89764.958347	-0.012554	
89764.960347	-0.012324	
89764.962348	-0.011521	
89764.966345	-0.010829	
89764.968347	-0.011916	
89764.970347	-0.013749	
89764.972347	-0.013440	
89764.974350	-0.010577	
89764.976361	-0.011648	
89764.978361	-0.010868	
89764.980361	-0.008974	
89764.982361	-0.009176	
89764.986360	-0.008745	
89764.988361	-0.011764	
89764.992361	-0.010877	
89764.994361	-0.008951	
89764.996361	-0.008605	
89764.998361	-0.007939	
89765.000361	-0.007150	
89765.002361	-0.006681	
89765.006359	-0.007798	
89765.010360	-0.009087	
89765.012361	-0.009248	
89765.014361	-0.006947	
89765.016361	-0.005599	
89765.018361	-0.005540	
89765.020361	-0.006499	
89765.022361	-0.006349	
89765.024363	-0.005382	
89765.026361	-0.007568	
89765.030361	-0.008018	
89765.032362	-0.005866	
89765.034361	-0.005631	
89765.036361	-0.003586	
89765.038361	-0.003820	
89765.040361	-0.005669	
89765.042362	-0.004934	
89765.046359	-0.004545	
89765.048360	-0.004216	
89765.050361	-0.004059	
89765.052362	-0.003908	
89765.054364	-0.003539	
89765.056371	-0.003729	
89765.058371	-0.003596	
89765.060371	-0.003176	
89765.062371	-0.002423	
89765.066369	-0.002787	
89765.070369	-0.003186	
89765.072371	-0.003366	
89765.074371	-0.001761	
89765.076372	-0.002582	
89765.078372	-0.001164	
89765.080371	-0.000379	
89765.082371	-0.001715	
89765.084371	0.000014	
89765.088370	-0.000602	
89765.092370	-0.001978	
89765.094370	0.000279	
89765.096371	0.001636	
89765.098371	0.000975	
89765.100371	0.001901	
89765.102371	0.002927	
89765.104371	0.001058	
89765.108371	0.000233	
89765.110371	0.000723	
89765.112371	0.000734	
89765.114371	0.001567	
89765.116371	0.002595	
89765.118370	0.001690	
89765.120371	0.003120	
89765.122371	0.004096	
89765.124372	0.002442	
89765.128370	0.002501	
89765.132373	0.003676	
89765.134371	0.004645	
89765.136371	0.005424	
89765.138371	0.005449	
89765.140370	0.005120	
89765.142371	0.005068	
89765.144371	0.004984	
89765.148377	0.005839	
89765.152379	0.005010	
89765.154379	0.005594	
89765.156379	0.006310	
89765.158379	0.006274	
89765.160379	0.005746	
89765.162378	0.008069	
89765.164378	0.005492	
89765.168377	0.005635	
89765.172379	0.005330	
89765.174379	0.007648	
89765.176379	0.007763	
89765.178379	0.007486	
89765.180377	0.007802	
89765.182378	0.007134	
89765.184379	0.007087	
89765.188379	0.005565	
89765.192379	0.006532	
89765.194378	0.007081	
89765.196379	0.007856	
89765.198379	0.007987	
