time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
91514.572675	2.107717	0.009149	0.230381	247
91515.622135	5.545933	0.009126	0.607711	248
91516.653059	2.742862	0.009126	0.300571	249
91517.694118	5.906749	0.009108	0.648541	250
91518.734923	2.900192	0.009132	0.317578	251
91519.778779	4.480466	0.009137	0.490371	252
91520.815495	3.129387	0.009123	0.343022	253
91521.849153	5.297178	0.009126	0.580421	254
91522.895860	3.056348	0.009144	0.334254	255
91523.929802	4.784222	0.009134	0.523775	0
91524.970704	3.843534	0.009106	0.422090	1
91526.009123	4.226115	0.009109	0.463955	2
91527.049849	3.660105	0.009123	0.401198	3
91528.081959	4.680292	0.009121	0.513132	4
91529.123737	4.273838	0.009125	0.468349	5
91530.162552	4.691300	0.009124	0.514157	6
91531.202726	3.898864	0.009112	0.427888	7
91532.242879	4.428758	0.009133	0.484918	8
91533.277151	4.331594	0.009125	0.474705	9
91534.324096	3.645684	0.009120	0.399735	10
91535.356167	4.095548	0.009127	0.448711	11
91536.397830	4.705164	0.009139	0.514856	12
91537.430557	4.974672	0.009105	0.546366	13
91538.477639	4.165437	0.009118	0.456828	14
91539.509725	4.724882	0.009118	0.518185	15
91540.554042	4.433044	0.009131	0.485484	16
91541.590393	4.539370	0.009128	0.497300	17
91542.630585	4.644750	0.009130	0.508762	18
91543.671050	4.312541	0.009122	0.472747	19
91544.703204	5.921292	0.009124	0.648996	20
91545.743943	4.860416	0.009125	0.532622	21
91546.785726	4.937124	0.009122	0.541244	22
91547.826316	4.022158	0.009119	0.441098	23
91548.866461	4.878238	0.009122	0.534803	24
91549.906938	3.379647	0.009124	0.370416	25
91550.937757	6.801930	0.009115	0.746227	26
91551.978254	3.509111	0.009120	0.384768	27
91553.020044	6.677914	0.009116	0.732589	28
91554.052300	3.520539	0.009117	0.386160	29
91555.098586	6.973614	0.009121	0.764543	30
91556.131427	2.607412	0.009125	0.285744	31
91557.180723	7.037109	0.009132	0.770624	32
91558.203351	2.461084	0.009132	0.269491	33
91559.260861	7.241390	0.009109	0.794939	34
91560.277301	3.013949	0.009127	0.330206	35
91561.341354	7.145986	0.009102	0.785090	36
91562.357400	2.706920	0.009090	0.297787	37
91563.421876	7.052734	0.009127	0.772730	38
91564.431292	3.347004	0.009108	0.367475	39
91565.496002	8.475047	0.009107	0.930650	40
91566.510424	2.977559	0.009119	0.326532	41
91567.574883	8.437234	0.009151	0.922001	42
91568.582748	3.950222	0.009178	0.430393	43
91569.658073	7.226017	0.009115	0.792792	44
91570.663389	3.642842	0.009108	0.399962	45
91571.737055	6.820671	0.009117	0.748103	46
91572.736883	4.544384	0.009113	0.498660	47
91573.809676	7.843166	0.009119	0.860071	48
91574.817499	4.283657	0.009102	0.470632	49
91575.891507	6.583699	0.009121	0.721791	50
91576.899526	3.678084	0.009128	0.402955	51
91577.962348	8.557097	0.009130	0.937200	52
91578.970216	4.765052	0.009153	0.520578	53
91580.043882	7.689029	0.009117	0.843370	54
91581.050890	4.276593	0.009142	0.467821	55
91582.124741	7.108849	0.009118	0.779648	56
91583.136300	3.309921	0.009111	0.363274	57
91584.196815	8.661938	0.009107	0.951095	58
91585.204988	4.567981	0.009108	0.501555	59
91586.277768	7.807554	0.009116	0.856450	60
91587.284788	3.707899	0.009136	0.405846	61
91588.354804	8.200045	0.009104	0.900736	62
91589.367939	3.459332	0.009121	0.379285	63
91590.431009	7.942481	0.009114	0.871421	64
91591.448562	3.143590	0.009121	0.344653	65
91592.504360	8.973061	0.009123	0.983572	66
91593.519494	4.536396	0.009116	0.497630	67
91594.576344	9.612373	0.009114	1.054659	68
91595.600381	4.376070	0.009116	0.480026	69
91596.658210	7.895856	0.009133	0.864544	70
91597.681063	4.409751	0.009122	0.483418	71
91598.729308	8.657105	0.009123	0.948914	72
91599.761438	4.839107	0.009133	0.529852	73
91600.802921	9.315596	0.009132	1.020113	74
