time (s)	coil I (A)	last det (V)	int current (uC)
91514.572018	0.358399	141.894531	276.855469
91514.574021	0.675159	141.894531	276.855469
91514.576020	0.832927	141.894531	276.855469
91514.578021	0.831710	9.148814	0.032707
91515.622078	0.592177	-108.398437	-139.453125
91515.624078	0.820635	-108.398437	-139.453125
91515.626079	0.831884	-108.398437	-139.453125
91515.628079	0.829630	9.125932	0.233373
91516.652120	0.246146	132.031250	275.976562
91516.654123	0.569569	132.031250	275.976562
91516.656122	0.813869	132.031250	275.976562
91516.658122	0.831871	132.031250	275.976562
91516.660123	0.829592	9.125515	0.039651
91517.694177	0.517635	-114.453125	-135.156250
91517.698177	0.831876	-114.453125	-135.156250
91517.700181	0.829344	-114.453125	-135.156250
91517.702180	0.827978	9.107755	0.085843
91518.734780	0.552613	150.390625	263.476562
91518.736780	0.807924	150.390625	263.476562
91518.738781	0.832564	150.390625	263.476562
91518.740783	0.830201	9.132206	0.040083
91519.778779	0.833196	-99.707031	-137.304687
91519.780781	0.830626	9.136886	0.070337
91520.815226	0.501516	87.988281	279.492187
91520.817228	0.782790	87.988281	279.492187
91520.819229	0.831932	87.988281	279.492187
91520.821228	0.829363	9.122990	0.046852
91521.849243	0.767537	-116.894531	-129.296875
91521.851247	0.832466	-116.894531	-129.296875
91521.853247	0.829676	9.126437	0.081466
91522.895296	0.392488	113.183594	264.746094
91522.897298	0.705286	113.183594	264.746094
91522.899299	0.833623	113.183594	264.746094
91522.901298	0.831254	9.143789	0.044827
91523.929870	0.752804	-113.183594	-128.906250
91523.931872	0.833024	-113.183594	-128.906250
91523.933873	0.830375	9.134121	0.070114
91524.968803	0.539658	135.449219	253.710937
91524.970804	0.550334	135.449219	253.710937
91524.972803	0.831524	135.449219	253.710937
91524.976803	0.827813	9.105947	0.057000
91526.008820	0.482558	-110.937500	-127.441406
91526.010821	0.771673	-110.937500	-127.441406
91526.012823	0.832223	-110.937500	-127.441406
91526.016820	0.828082	9.108898	0.063510
91527.049737	0.565898	144.335937	247.558594
91527.051740	0.812312	144.335937	247.558594
91527.053739	0.831657	144.335937	247.558594
91527.055739	0.829359	9.122945	0.091092
91528.081804	0.546705	-109.179687	-126.562500
91528.083807	0.804825	-109.179687	-126.562500
91528.085807	0.831677	-109.179687	-126.562500
91528.087807	0.829185	9.121031	0.073345
91529.123835	0.776805	153.906250	242.773437
91529.125838	0.832150	153.906250	242.773437
91529.127837	0.829575	9.125320	0.061667
91530.162282	0.501193	-116.699219	-123.535156
91530.164283	0.782638	-116.699219	-123.535156
91530.166285	0.832096	-116.699219	-123.535156
91530.168283	0.829478	9.124256	0.065371
91531.202323	0.447433	152.343750	241.894531
91531.204326	0.748457	152.343750	241.894531
91531.208323	0.829981	152.343750	241.894531
91531.210326	0.828353	9.111885	0.056312
91532.242282	0.379153	-113.574219	-124.902344
91532.244286	0.693539	-113.574219	-124.902344
91532.246288	0.832508	-113.574219	-124.902344
91532.248286	0.830273	9.133004	0.062948
91533.277267	0.785094	94.726562	256.445312
91533.279269	0.832096	94.726562	256.445312
91533.281269	0.829528	9.124806	0.066682
91534.323835	0.503992	-107.128906	-127.734375
91534.325837	0.784065	-107.128906	-127.734375
91534.327834	0.831789	-107.128906	-127.734375
91534.329836	0.829113	9.120242	0.055032
91535.355822	0.472440	121.093750	247.558594
91535.357824	0.765451	121.093750	247.558594
91535.359824	0.832544	121.093750	247.558594
91535.361822	0.829761	9.127367	0.059996
91536.397881	0.728672	-116.210937	-125.195312
91536.399884	0.833393	-116.210937	-125.195312
91536.401883	0.830799	9.138791	0.074407
91537.430892	0.805860	84.472656	257.226562
91537.432896	0.831387	84.472656	257.226562
91537.436896	0.827729	9.105017	0.078938
91538.477501	0.554441	-103.515625	-130.957031
91538.479503	0.807761	-103.515625	-130.957031
91538.481502	0.831209	-103.515625	-130.957031
91538.483503	0.828925	9.118177	0.059965
91539.509524	0.527989	99.218750	252.539062
91539.511524	0.796302	99.218750	252.539062
91539.513524	0.831287	99.218750	252.539062
91539.515524	0.828921	9.118133	0.069790
91540.554042	0.832357	-103.417969	-133.007812
91540.556046	0.830108	9.131187	0.072556
91541.590126	0.502804	157.226562	237.011719
91541.592125	0.783686	157.226562	237.011719
91541.594127	0.832305	157.226562	237.011719
91541.596126	0.829820	9.128023	0.066277
91542.630172	0.447228	-110.058594	-132.910156
91542.632173	0.748201	-110.058594	-132.910156
91542.634174	0.832665	-110.058594	-132.910156
91542.636174	0.829956	9.129520	0.068748
91543.670698	0.469714	87.109375	257.128906
